Pair_UID,X_unitNum,Y_unitNum,X_area,Y_area,XY_Dist,condition,alignedName,rhoRaw_50ms,pvalRaw_50ms,rhoRaw_150ms,pvalRaw_150ms,rhoRaw_200ms,pvalRaw_200ms,X_Y_visGrade,X_Y_visType,X_Y_moveGrade,X_Y_errGrade,X_Y_rewGrade,X_Y_poorIso,Y_visGrade,Y_visType,Y_moveGrade,Y_errGrade,Y_rewGrade,Y_poorIso,monkey,sessNum,sess,outcome,satCondition,epoch,sameAreaPair,sameChannelPair,pairCount,signifPlusRho,signifMinusRho,nonSignifRho
PAIR_0010,3,4,FEF,FEF,2.8558054905753,FastCorrect,PostSaccade,0.04040582,0.4491859,0.09467319,0.07566193,0.02789363,0.6014499,4,none,0,0,0,0,0,none,0,0,0,0,D,2,D20130820002,Correct,Fast,PostSaccade,1,0,1,0,0,1
PAIR_0010,3,4,FEF,FEF,2.8558054905753,FastCorrect,PostReward,0.001407893,0.9789717,0.0693938,0.1933491,0.04532045,0.3959314,4,none,0,0,0,0,0,none,0,0,0,0,D,2,D20130820002,Correct,Fast,PostReward,1,0,1,0,0,1
PAIR_0010,3,4,FEF,FEF,2.8558054905753,FastErrorChoice,Baseline,0.1376762,0.1613479,0.09899891,0.3150102,0.05942333,0.5470732,4,none,0,0,0,0,0,none,0,0,0,0,D,2,D20130820002,ErrorChoice,Fast,Baseline,1,0,1,0,0,1
PAIR_0010,3,4,FEF,FEF,2.8558054905753,FastErrorChoice,Visual,0.02184637,0.8249326,-0.07939098,0.4207914,-0.0565602,0.5665831,4,none,0,0,0,0,0,none,0,0,0,0,D,2,D20130820002,ErrorChoice,Fast,Visual,1,0,1,0,0,1
PAIR_0010,3,4,FEF,FEF,2.8558054905753,FastErrorChoice,PostSaccade,-0.07977601,0.4185348,0.05407837,0.5837562,0.07536465,0.444807,4,none,0,0,0,0,0,none,0,0,0,0,D,2,D20130820002,ErrorChoice,Fast,PostSaccade,1,0,1,0,0,1
PAIR_0010,3,4,FEF,FEF,2.8558054905753,FastErrorChoice,PostReward,-0.1956103,0.0455242,0.09198169,0.3507015,0.07430018,0.4512825,4,none,0,0,0,0,0,none,0,0,0,0,D,2,D20130820002,ErrorChoice,Fast,PostReward,1,0,1,0,0,1
PAIR_0010,3,4,FEF,FEF,2.8558054905753,FastErrorTiming,Baseline,0.1490812,0.2915099,0.02641239,0.8525507,0.0968373,0.4946471,4,none,0,0,0,0,0,none,0,0,0,0,D,2,D20130820002,ErrorTiming,Fast,Baseline,1,0,1,0,0,1
PAIR_0010,3,4,FEF,FEF,2.8558054905753,FastErrorTiming,Visual,-0.2552985,0.0677553,0.0312205,0.8260932,0.1614433,0.2528711,4,none,0,0,0,0,0,none,0,0,0,0,D,2,D20130820002,ErrorTiming,Fast,Visual,1,0,1,0,0,1
PAIR_0010,3,4,FEF,FEF,2.8558054905753,FastErrorTiming,PostSaccade,-0.202902,0.1491235,-0.2882142,0.03826422,-0.127809,0.3665524,4,none,0,0,0,0,0,none,0,0,0,0,D,2,D20130820002,ErrorTiming,Fast,PostSaccade,1,0,1,0,0,1
PAIR_0010,3,4,FEF,FEF,2.8558054905753,FastErrorTiming,PostReward,0.06036252,0.6707732,0.1880335,0.1819056,0.1498429,0.2890234,4,none,0,0,0,0,0,none,0,0,0,0,D,2,D20130820002,ErrorTiming,Fast,PostReward,1,0,1,0,0,1
PAIR_0017,3,11,FEF,SC,NaN,AccurateCorrect,Baseline,-0.08111143,0.129342,-0.003632935,0.9459286,0.006392093,0.905014,4,none,0,0,0,0,4,none,1,0,0,0,D,2,D20130820002,Correct,Accurate,Baseline,0,0,1,0,0,1
PAIR_0017,3,11,FEF,SC,NaN,AccurateCorrect,Visual,0.1320616,0.01327885,0.1605654,0.002552394,0.1767862,0.0008794044,4,none,0,0,0,0,4,none,1,0,0,0,D,2,D20130820002,Correct,Accurate,Visual,0,0,1,1,0,0
PAIR_0017,3,11,FEF,SC,NaN,AccurateCorrect,PostSaccade,-0.01289737,0.8097255,0.07731936,0.1482963,0.06955322,0.193599,4,none,0,0,0,0,4,none,1,0,0,0,D,2,D20130820002,Correct,Accurate,PostSaccade,0,0,1,0,0,1
PAIR_0017,3,11,FEF,SC,NaN,AccurateCorrect,PostReward,0.08219841,0.1242699,0.1420061,0.007710072,0.150426,0.004738918,4,none,0,0,0,0,4,none,1,0,0,0,D,2,D20130820002,Correct,Accurate,PostReward,0,0,1,1,0,0
PAIR_0017,3,11,FEF,SC,NaN,AccurateErrorChoice,Baseline,0.2666996,0.02072497,0.03246251,0.7821759,0.04718646,0.6876787,4,none,0,0,0,0,4,none,1,0,0,0,D,2,D20130820002,ErrorChoice,Accurate,Baseline,0,0,1,0,0,1
PAIR_0017,3,11,FEF,SC,NaN,AccurateErrorChoice,Visual,0.0610589,0.6027917,0.1067606,0.3619509,0.07183761,0.5402237,4,none,0,0,0,0,4,none,1,0,0,0,D,2,D20130820002,ErrorChoice,Accurate,Visual,0,0,1,0,0,1
PAIR_0017,3,11,FEF,SC,NaN,AccurateErrorChoice,PostSaccade,-0.05342494,0.6489453,0.2137088,0.06561887,0.2729864,0.01780628,4,none,0,0,0,0,4,none,1,0,0,0,D,2,D20130820002,ErrorChoice,Accurate,PostSaccade,0,0,1,0,0,1
PAIR_0017,3,11,FEF,SC,NaN,AccurateErrorChoice,PostReward,0.09854559,0.4002663,0.3461141,0.002352477,0.2873593,0.01242734,4,none,0,0,0,0,4,none,1,0,0,0,D,2,D20130820002,ErrorChoice,Accurate,PostReward,0,0,1,1,0,0
PAIR_0017,3,11,FEF,SC,NaN,AccurateErrorTiming,Baseline,0.03095547,0.6666809,0.0947405,0.1865493,0.05081489,0.4793707,4,none,0,0,0,0,4,none,1,0,0,0,D,2,D20130820002,ErrorTiming,Accurate,Baseline,0,0,1,0,0,1
PAIR_0017,3,11,FEF,SC,NaN,AccurateErrorTiming,Visual,0.07294036,0.3096354,0.07081162,0.3240054,0.1053552,0.1416616,4,none,0,0,0,0,4,none,1,0,0,0,D,2,D20130820002,ErrorTiming,Accurate,Visual,0,0,1,0,0,1
PAIR_0017,3,11,FEF,SC,NaN,AccurateErrorTiming,PostSaccade,0.1075142,0.1336347,0.05862207,0.4144077,0.07833892,0.2750934,4,none,0,0,0,0,4,none,1,0,0,0,D,2,D20130820002,ErrorTiming,Accurate,PostSaccade,0,0,1,0,0,1
PAIR_0017,3,11,FEF,SC,NaN,AccurateErrorTiming,PostReward,0.03001857,0.6761913,0.1010237,0.1588672,0.2135832,0.002648825,4,none,0,0,0,0,4,none,1,0,0,0,D,2,D20130820002,ErrorTiming,Accurate,PostReward,0,0,1,0,0,1
PAIR_0017,3,11,FEF,SC,NaN,FastCorrect,Baseline,0.02685722,0.615033,0.01048785,0.844332,0.06718712,0.2079302,4,none,0,0,0,0,4,none,1,0,0,0,D,2,D20130820002,Correct,Fast,Baseline,0,0,1,0,0,1
PAIR_0017,3,11,FEF,SC,NaN,FastCorrect,Visual,-0.006469639,0.9035931,0.06644984,0.2129745,0.08446982,0.1131374,4,none,0,0,0,0,4,none,1,0,0,0,D,2,D20130820002,Correct,Fast,Visual,0,0,1,0,0,1
PAIR_0017,3,11,FEF,SC,NaN,FastCorrect,PostSaccade,-0.0621639,0.2440441,-0.04795885,0.3689797,-0.002892579,0.9568125,4,none,0,0,0,0,4,none,1,0,0,0,D,2,D20130820002,Correct,Fast,PostSaccade,0,0,1,0,0,1
PAIR_0017,3,11,FEF,SC,NaN,FastCorrect,PostReward,0.05994627,0.2613085,-0.00619817,0.90762,0.0691855,0.1946926,4,none,0,0,0,0,4,none,1,0,0,0,D,2,D20130820002,Correct,Fast,PostReward,0,0,1,0,0,1
PAIR_0017,3,11,FEF,SC,NaN,FastErrorChoice,Baseline,-0.1530796,0.1189903,-0.05539574,0.5746109,-0.08430026,0.3925491,4,none,0,0,0,0,4,none,1,0,0,0,D,2,D20130820002,ErrorChoice,Fast,Baseline,0,0,1,0,0,1
PAIR_0017,3,11,FEF,SC,NaN,FastErrorChoice,Visual,-0.09194019,0.3509197,0.05788911,0.5574869,0.05279385,0.5927373,4,none,0,0,0,0,4,none,1,0,0,0,D,2,D20130820002,ErrorChoice,Fast,Visual,0,0,1,0,0,1
PAIR_0017,3,11,FEF,SC,NaN,FastErrorChoice,PostSaccade,-0.1266976,0.1977739,0.04079152,0.6794915,0.06339577,0.5205591,4,none,0,0,0,0,4,none,1,0,0,0,D,2,D20130820002,ErrorChoice,Fast,PostSaccade,0,0,1,0,0,1
PAIR_0017,3,11,FEF,SC,NaN,FastErrorChoice,PostReward,0.17509,0.07402012,0.09896966,0.315154,0.1119488,0.2555465,4,none,0,0,0,0,4,none,1,0,0,0,D,2,D20130820002,ErrorChoice,Fast,PostReward,0,0,1,0,0,1
PAIR_0017,3,11,FEF,SC,NaN,FastErrorTiming,Baseline,0.2201147,0.1168849,-0.07059858,0.6189498,-0.007121617,0.9600372,4,none,0,0,0,0,4,none,1,0,0,0,D,2,D20130820002,ErrorTiming,Fast,Baseline,0,0,1,0,0,1
PAIR_0017,3,11,FEF,SC,NaN,FastErrorTiming,Visual,-0.09614335,0.4977594,-0.05586439,0.6940547,-0.02530417,0.8586729,4,none,0,0,0,0,4,none,1,0,0,0,D,2,D20130820002,ErrorTiming,Fast,Visual,0,0,1,0,0,1
PAIR_0017,3,11,FEF,SC,NaN,FastErrorTiming,PostSaccade,-0.00948474,0.9467933,0.06327069,0.6558809,0.05229894,0.7127111,4,none,0,0,0,0,4,none,1,0,0,0,D,2,D20130820002,ErrorTiming,Fast,PostSaccade,0,0,1,0,0,1
PAIR_0017,3,11,FEF,SC,NaN,FastErrorTiming,PostReward,0.07293554,0.6073599,0.1496508,0.2896493,0.1244527,0.3793744,4,none,0,0,0,0,4,none,1,0,0,0,D,2,D20130820002,ErrorTiming,Fast,PostReward,0,0,1,0,0,1
PAIR_0024,4,11,FEF,SC,NaN,AccurateCorrect,Baseline,0.01471792,0.7834918,-0.03923779,0.4636927,-0.04978172,0.3524176,0,none,0,0,0,0,4,none,1,0,0,0,D,2,D20130820002,Correct,Accurate,Baseline,0,0,1,0,0,1
PAIR_0024,4,11,FEF,SC,NaN,AccurateCorrect,Visual,-0.01797965,0.7371166,-0.1242244,0.01990864,-0.07624938,0.1540093,0,none,0,0,0,0,4,none,1,0,0,0,D,2,D20130820002,Correct,Accurate,Visual,0,0,1,0,0,1
PAIR_0024,4,11,FEF,SC,NaN,AccurateCorrect,PostSaccade,0.05411008,0.3120755,-0.01110674,0.8357374,-0.03335314,0.533406,0,none,0,0,0,0,4,none,1,0,0,0,D,2,D20130820002,Correct,Accurate,PostSaccade,0,0,1,0,0,1
PAIR_0024,4,11,FEF,SC,NaN,AccurateCorrect,PostReward,-0.1190223,0.02575678,-0.06292505,0.2396505,-0.1102839,0.03891338,0,none,0,0,0,0,4,none,1,0,0,0,D,2,D20130820002,Correct,Accurate,PostReward,0,0,1,0,0,1
PAIR_0024,4,11,FEF,SC,NaN,AccurateErrorChoice,Baseline,0.02545728,0.8283653,0.03248848,0.782006,0.07544278,0.5200309,0,none,0,0,0,0,4,none,1,0,0,0,D,2,D20130820002,ErrorChoice,Accurate,Baseline,0,0,1,0,0,1
PAIR_0024,4,11,FEF,SC,NaN,AccurateErrorChoice,Visual,-0.1201059,0.3047037,-0.02358006,0.8408492,-0.01574552,0.8933408,0,none,0,0,0,0,4,none,1,0,0,0,D,2,D20130820002,ErrorChoice,Accurate,Visual,0,0,1,0,0,1
PAIR_0024,4,11,FEF,SC,NaN,AccurateErrorChoice,PostSaccade,0.1690778,0.1470233,0.3186519,0.005331597,0.3562764,0.001705388,0,none,0,0,0,0,4,none,1,0,0,0,D,2,D20130820002,ErrorChoice,Accurate,PostSaccade,0,0,1,1,0,0
PAIR_0024,4,11,FEF,SC,NaN,AccurateErrorChoice,PostReward,-0.1408916,0.2279377,-0.1146009,0.3275634,-0.06220334,0.5959991,0,none,0,0,0,0,4,none,1,0,0,0,D,2,D20130820002,ErrorChoice,Accurate,PostReward,0,0,1,0,0,1
PAIR_0024,4,11,FEF,SC,NaN,AccurateErrorTiming,Baseline,-0.03889746,0.5883104,-0.1531845,0.0320703,-0.1503813,0.03539146,0,none,0,0,0,0,4,none,1,0,0,0,D,2,D20130820002,ErrorTiming,Accurate,Baseline,0,0,1,0,0,1
PAIR_0024,4,11,FEF,SC,NaN,AccurateErrorTiming,Visual,-0.08935124,0.2129815,-0.08114819,0.2581924,-0.1568805,0.02809958,0,none,0,0,0,0,4,none,1,0,0,0,D,2,D20130820002,ErrorTiming,Accurate,Visual,0,0,1,0,0,1
PAIR_0024,4,11,FEF,SC,NaN,AccurateErrorTiming,PostSaccade,-0.03297082,0.6464038,-0.04335934,0.5462215,-0.05803894,0.4190738,0,none,0,0,0,0,4,none,1,0,0,0,D,2,D20130820002,ErrorTiming,Accurate,PostSaccade,0,0,1,0,0,1
PAIR_0024,4,11,FEF,SC,NaN,AccurateErrorTiming,PostReward,-0.05203969,0.4688284,0.06012218,0.4025452,0.0630257,0.3801669,0,none,0,0,0,0,4,none,1,0,0,0,D,2,D20130820002,ErrorTiming,Accurate,PostReward,0,0,1,0,0,1
PAIR_0024,4,11,FEF,SC,NaN,FastCorrect,Baseline,-0.1020736,0.05536595,-0.0007592766,0.9886585,-0.08098784,0.1288325,0,none,0,0,0,0,4,none,1,0,0,0,D,2,D20130820002,Correct,Fast,Baseline,0,0,1,0,0,1
PAIR_0024,4,11,FEF,SC,NaN,FastCorrect,Visual,-0.07276222,0.1725556,-0.01624119,0.7610654,-0.03906851,0.4643477,0,none,0,0,0,0,4,none,1,0,0,0,D,2,D20130820002,Correct,Fast,Visual,0,0,1,0,0,1
PAIR_0024,4,11,FEF,SC,NaN,FastCorrect,PostSaccade,-0.05012891,0.3476863,-0.04772833,0.3712882,-0.09727177,0.06793776,0,none,0,0,0,0,4,none,1,0,0,0,D,2,D20130820002,Correct,Fast,PostSaccade,0,0,1,0,0,1
PAIR_0024,4,11,FEF,SC,NaN,FastCorrect,PostReward,-0.03664311,0.4925553,0.1011329,0.05766377,0.149078,0.005005397,0,none,0,0,0,0,4,none,1,0,0,0,D,2,D20130820002,Correct,Fast,PostReward,0,0,1,0,0,1
PAIR_0024,4,11,FEF,SC,NaN,FastErrorChoice,Baseline,0.1096037,0.2657012,0.05628826,0.5684531,-0.03430779,0.7282575,0,none,0,0,0,0,4,none,1,0,0,0,D,2,D20130820002,ErrorChoice,Fast,Baseline,0,0,1,0,0,1
PAIR_0024,4,11,FEF,SC,NaN,FastErrorChoice,Visual,0.02243444,0.8202983,-0.04445475,0.6524974,-0.04976501,0.6141574,0,none,0,0,0,0,4,none,1,0,0,0,D,2,D20130820002,ErrorChoice,Fast,Visual,0,0,1,0,0,1
PAIR_0024,4,11,FEF,SC,NaN,FastErrorChoice,PostSaccade,-0.1032837,0.2944168,-0.05793022,0.5572066,-0.05864749,0.5523275,0,none,0,0,0,0,4,none,1,0,0,0,D,2,D20130820002,ErrorChoice,Fast,PostSaccade,0,0,1,0,0,1
PAIR_0024,4,11,FEF,SC,NaN,FastErrorChoice,PostReward,0.04575609,0.6430126,0.02078246,0.8333318,0.0406773,0.6803399,0,none,0,0,0,0,4,none,1,0,0,0,D,2,D20130820002,ErrorChoice,Fast,PostReward,0,0,1,0,0,1
PAIR_0024,4,11,FEF,SC,NaN,FastErrorTiming,Baseline,0.08728639,0.5383524,-0.1697748,0.2288751,-0.1695843,0.2294056,0,none,0,0,0,0,4,none,1,0,0,0,D,2,D20130820002,ErrorTiming,Fast,Baseline,0,0,1,0,0,1
PAIR_0024,4,11,FEF,SC,NaN,FastErrorTiming,Visual,-0.06107199,0.6671283,0.07087822,0.617558,0.009215821,0.9482998,0,none,0,0,0,0,4,none,1,0,0,0,D,2,D20130820002,ErrorTiming,Fast,Visual,0,0,1,0,0,1
PAIR_0024,4,11,FEF,SC,NaN,FastErrorTiming,PostSaccade,0.009819373,0.9449189,-0.06937043,0.6250779,-0.1895524,0.1783372,0,none,0,0,0,0,4,none,1,0,0,0,D,2,D20130820002,ErrorTiming,Fast,PostSaccade,0,0,1,0,0,1
PAIR_0024,4,11,FEF,SC,NaN,FastErrorTiming,PostReward,0.269313,0.0535237,0.2120706,0.1312186,0.1158747,0.4133385,0,none,0,0,0,0,4,none,1,0,0,0,D,2,D20130820002,ErrorTiming,Fast,PostReward,0,0,1,0,0,1
PAIR_0003,5,2,SEF,FEF,NaN,AccurateCorrect,Baseline,0.03340822,0.5327299,-0.02005474,0.7080897,-0.0064999,0.9034198,4,sustained,4,2,-3,0,4,none,3,0,0,0,D,2,D20130820002,Correct,Accurate,Baseline,0,0,1,0,0,1
PAIR_0003,5,2,SEF,FEF,NaN,AccurateCorrect,Visual,-0.01127229,0.8333246,-0.06552736,0.220729,-0.07607897,0.1549343,4,sustained,4,2,-3,0,4,none,3,0,0,0,D,2,D20130820002,Correct,Accurate,Visual,0,0,1,0,0,1
PAIR_0003,5,2,SEF,FEF,NaN,AccurateCorrect,PostSaccade,0.005505106,0.9181447,-0.1040999,0.05133699,-0.1729386,0.001141972,4,sustained,4,2,-3,0,4,none,3,0,0,0,D,2,D20130820002,Correct,Accurate,PostSaccade,0,0,1,0,0,1
PAIR_0003,5,2,SEF,FEF,NaN,AccurateCorrect,PostReward,0.0311415,0.5609065,0.120724,0.02369903,0.1226178,0.02157742,4,sustained,4,2,-3,0,4,none,3,0,0,0,D,2,D20130820002,Correct,Accurate,PostReward,0,0,1,0,0,1
PAIR_0003,5,2,SEF,FEF,NaN,AccurateErrorChoice,Baseline,0.1768588,0.1290371,0.1322218,0.2581331,0.2511015,0.02977858,4,sustained,4,2,-3,0,4,none,3,0,0,0,D,2,D20130820002,ErrorChoice,Accurate,Baseline,0,0,1,0,0,1
PAIR_0003,5,2,SEF,FEF,NaN,AccurateErrorChoice,Visual,-0.1094898,0.3497375,-0.04842271,0.6799351,-0.07876945,0.5017424,4,sustained,4,2,-3,0,4,none,3,0,0,0,D,2,D20130820002,ErrorChoice,Accurate,Visual,0,0,1,0,0,1
PAIR_0003,5,2,SEF,FEF,NaN,AccurateErrorChoice,PostSaccade,-0.09782576,0.4037336,-0.1726521,0.1385411,-0.2358585,0.04163753,4,sustained,4,2,-3,0,4,none,3,0,0,0,D,2,D20130820002,ErrorChoice,Accurate,PostSaccade,0,0,1,0,0,1
PAIR_0003,5,2,SEF,FEF,NaN,AccurateErrorChoice,PostReward,-0.05167732,0.659708,0.07897988,0.5005969,0.06325539,0.5897853,4,sustained,4,2,-3,0,4,none,3,0,0,0,D,2,D20130820002,ErrorChoice,Accurate,PostReward,0,0,1,0,0,1
PAIR_0003,5,2,SEF,FEF,NaN,AccurateErrorTiming,Baseline,0.01323537,0.8539208,0.01922336,0.7891378,0.01513682,0.8332212,4,sustained,4,2,-3,0,4,none,3,0,0,0,D,2,D20130820002,ErrorTiming,Accurate,Baseline,0,0,1,0,0,1
PAIR_0003,5,2,SEF,FEF,NaN,AccurateErrorTiming,Visual,0.04061323,0.5719502,0.0224444,0.7548497,-0.1010286,0.1588468,4,sustained,4,2,-3,0,4,none,3,0,0,0,D,2,D20130820002,ErrorTiming,Accurate,Visual,0,0,1,0,0,1
PAIR_0003,5,2,SEF,FEF,NaN,AccurateErrorTiming,PostSaccade,0.1126532,0.1159353,0.02151827,0.7646627,-0.01984265,0.7825117,4,sustained,4,2,-3,0,4,none,3,0,0,0,D,2,D20130820002,ErrorTiming,Accurate,PostSaccade,0,0,1,0,0,1
PAIR_0003,5,2,SEF,FEF,NaN,AccurateErrorTiming,PostReward,0.1760171,0.01359554,0.2590612,0.0002459404,0.2353649,0.0008975698,4,sustained,4,2,-3,0,4,none,3,0,0,0,D,2,D20130820002,ErrorTiming,Accurate,PostReward,0,0,1,1,0,0
PAIR_0003,5,2,SEF,FEF,NaN,FastCorrect,Baseline,-0.01133191,0.831983,0.007841045,0.8832902,0.0471227,0.3773955,4,sustained,4,2,-3,0,4,none,3,0,0,0,D,2,D20130820002,Correct,Fast,Baseline,0,0,1,0,0,1
PAIR_0003,5,2,SEF,FEF,NaN,FastCorrect,Visual,-0.1071223,0.04429408,-0.003170859,0.9526623,-0.03541754,0.5071492,4,sustained,4,2,-3,0,4,none,3,0,0,0,D,2,D20130820002,Correct,Fast,Visual,0,0,1,0,0,1
PAIR_0003,5,2,SEF,FEF,NaN,FastCorrect,PostSaccade,0.0532287,0.3186497,0.06907307,0.1954206,0.05415886,0.3102544,4,sustained,4,2,-3,0,4,none,3,0,0,0,D,2,D20130820002,Correct,Fast,PostSaccade,0,0,1,0,0,1
PAIR_0003,5,2,SEF,FEF,NaN,FastCorrect,PostReward,0.06196104,0.2455894,0.1346335,0.01133814,0.1218426,0.02204262,4,sustained,4,2,-3,0,4,none,3,0,0,0,D,2,D20130820002,Correct,Fast,PostReward,0,0,1,0,0,1
PAIR_0003,5,2,SEF,FEF,NaN,FastErrorChoice,Baseline,-0.002563007,0.9792983,0.1037202,0.2923701,0.04985262,0.6135331,4,sustained,4,2,-3,0,4,none,3,0,0,0,D,2,D20130820002,ErrorChoice,Fast,Baseline,0,0,1,0,0,1
PAIR_0003,5,2,SEF,FEF,NaN,FastErrorChoice,Visual,0.005154356,0.9583817,-0.1413427,0.1503699,-0.07110011,0.4710627,4,sustained,4,2,-3,0,4,none,3,0,0,0,D,2,D20130820002,ErrorChoice,Fast,Visual,0,0,1,0,0,1
PAIR_0003,5,2,SEF,FEF,NaN,FastErrorChoice,PostSaccade,-0.09200181,0.3505956,-0.226239,0.02030388,-0.2587895,0.007684389,4,sustained,4,2,-3,0,4,none,3,0,0,0,D,2,D20130820002,ErrorChoice,Fast,PostSaccade,0,0,1,0,0,1
PAIR_0003,5,2,SEF,FEF,NaN,FastErrorChoice,PostReward,0.09739888,0.3229337,0.1978845,0.04302199,0.1098742,0.2645161,4,sustained,4,2,-3,0,4,none,3,0,0,0,D,2,D20130820002,ErrorChoice,Fast,PostReward,0,0,1,0,0,1
PAIR_0003,5,2,SEF,FEF,NaN,FastErrorTiming,Baseline,0.1042053,0.4622339,-0.007473586,0.9580638,-0.07120849,0.615916,4,sustained,4,2,-3,0,4,none,3,0,0,0,D,2,D20130820002,ErrorTiming,Fast,Baseline,0,0,1,0,0,1
PAIR_0003,5,2,SEF,FEF,NaN,FastErrorTiming,Visual,-0.01992195,0.8885171,-0.1901985,0.1768347,-0.1160299,0.412709,4,sustained,4,2,-3,0,4,none,3,0,0,0,D,2,D20130820002,ErrorTiming,Fast,Visual,0,0,1,0,0,1
PAIR_0003,5,2,SEF,FEF,NaN,FastErrorTiming,PostSaccade,-0.02790334,0.8443279,-0.159054,0.260055,-0.2067269,0.1414462,4,sustained,4,2,-3,0,4,none,3,0,0,0,D,2,D20130820002,ErrorTiming,Fast,PostSaccade,0,0,1,0,0,1
PAIR_0003,5,2,SEF,FEF,NaN,FastErrorTiming,PostReward,0.230331,0.1004376,-0.007735892,0.9565933,-0.02960661,0.8349541,4,sustained,4,2,-3,0,4,none,3,0,0,0,D,2,D20130820002,ErrorTiming,Fast,PostReward,0,0,1,0,0,1
PAIR_0011,5,3,SEF,FEF,NaN,AccurateCorrect,Baseline,0.06738973,0.2078589,0.06121783,0.2526661,0.05442661,0.3092491,4,sustained,4,2,-3,0,4,none,0,0,0,0,D,2,D20130820002,Correct,Accurate,Baseline,0,0,1,0,0,1
PAIR_0011,5,3,SEF,FEF,NaN,AccurateCorrect,Visual,-0.01544146,0.7731318,0.07431477,0.1647592,0.0328231,0.5399345,4,sustained,4,2,-3,0,4,none,0,0,0,0,D,2,D20130820002,Correct,Accurate,Visual,0,0,1,0,0,1
PAIR_0011,5,3,SEF,FEF,NaN,AccurateCorrect,PostSaccade,0.06874838,0.1988179,0.03612699,0.4999015,0.06452412,0.2278932,4,sustained,4,2,-3,0,4,none,0,0,0,0,D,2,D20130820002,Correct,Accurate,PostSaccade,0,0,1,0,0,1
PAIR_0011,5,3,SEF,FEF,NaN,AccurateCorrect,PostReward,0.04791124,0.3708251,0.05517447,0.3026386,0.02186667,0.6830832,4,sustained,4,2,-3,0,4,none,0,0,0,0,D,2,D20130820002,Correct,Accurate,PostReward,0,0,1,0,0,1
PAIR_0011,5,3,SEF,FEF,NaN,AccurateErrorChoice,Baseline,0.07866926,0.5022883,0.1480892,0.2048144,0.09379447,0.4234747,4,sustained,4,2,-3,0,4,none,0,0,0,0,D,2,D20130820002,ErrorChoice,Accurate,Baseline,0,0,1,0,0,1
PAIR_0011,5,3,SEF,FEF,NaN,AccurateErrorChoice,Visual,0.01269425,0.9139217,0.1284177,0.2722026,0.1794003,0.1235406,4,sustained,4,2,-3,0,4,none,0,0,0,0,D,2,D20130820002,ErrorChoice,Accurate,Visual,0,0,1,0,0,1
PAIR_0011,5,3,SEF,FEF,NaN,AccurateErrorChoice,PostSaccade,-0.0347914,0.766977,0.1123147,0.3373691,0.2310817,0.04607562,4,sustained,4,2,-3,0,4,none,0,0,0,0,D,2,D20130820002,ErrorChoice,Accurate,PostSaccade,0,0,1,0,0,1
PAIR_0011,5,3,SEF,FEF,NaN,AccurateErrorChoice,PostReward,0.1310028,0.2625866,0.2310207,0.04613468,0.2534535,0.02823069,4,sustained,4,2,-3,0,4,none,0,0,0,0,D,2,D20130820002,ErrorChoice,Accurate,PostReward,0,0,1,0,0,1
PAIR_0011,5,3,SEF,FEF,NaN,AccurateErrorTiming,Baseline,0.002831658,0.9685796,-0.02710467,0.7060937,-0.01742396,0.8084752,4,sustained,4,2,-3,0,4,none,0,0,0,0,D,2,D20130820002,ErrorTiming,Accurate,Baseline,0,0,1,0,0,1
PAIR_0011,5,3,SEF,FEF,NaN,AccurateErrorTiming,Visual,-0.001778008,0.980268,0.06882458,0.3378016,0.04783557,0.5055417,4,sustained,4,2,-3,0,4,none,0,0,0,0,D,2,D20130820002,ErrorTiming,Accurate,Visual,0,0,1,0,0,1
PAIR_0011,5,3,SEF,FEF,NaN,AccurateErrorTiming,PostSaccade,-0.05245494,0.4652834,-0.01826062,0.7994688,0.008746506,0.9031602,4,sustained,4,2,-3,0,4,none,0,0,0,0,D,2,D20130820002,ErrorTiming,Accurate,PostSaccade,0,0,1,0,0,1
PAIR_0011,5,3,SEF,FEF,NaN,AccurateErrorTiming,PostReward,0.002122437,0.9764466,-0.002042505,0.9773334,-0.005247168,0.9418133,4,sustained,4,2,-3,0,4,none,0,0,0,0,D,2,D20130820002,ErrorTiming,Accurate,PostReward,0,0,1,0,0,1
PAIR_0011,5,3,SEF,FEF,NaN,FastCorrect,Baseline,-0.01120577,0.833826,-0.0003098989,0.9953709,0.0004810613,0.9928141,4,sustained,4,2,-3,0,4,none,0,0,0,0,D,2,D20130820002,Correct,Fast,Baseline,0,0,1,0,0,1
PAIR_0011,5,3,SEF,FEF,NaN,FastCorrect,Visual,0.01087559,0.8386543,0.04895877,0.3590697,0.08407814,0.1148243,4,sustained,4,2,-3,0,4,none,0,0,0,0,D,2,D20130820002,Correct,Fast,Visual,0,0,1,0,0,1
PAIR_0011,5,3,SEF,FEF,NaN,FastCorrect,PostSaccade,-0.02500721,0.6396061,-0.0116364,0.8275381,0.02300806,0.6666095,4,sustained,4,2,-3,0,4,none,0,0,0,0,D,2,D20130820002,Correct,Fast,PostSaccade,0,0,1,0,0,1
PAIR_0011,5,3,SEF,FEF,NaN,FastCorrect,PostReward,0.07022548,0.1880523,0.02410552,0.6517296,-0.006359986,0.9052194,4,sustained,4,2,-3,0,4,none,0,0,0,0,D,2,D20130820002,Correct,Fast,PostReward,0,0,1,0,0,1
